1670756336472,763,166.5
1670756336489,766.5,166.5
1670756336506,769,166.5
1670756336522,771.5,166.5
1670756336539,777,166.5
1670756336556,780.5,166.5
1670756336572,783,166.5
1670756336589,786,166.5
1670756336606,788.5,166.5
1670756336622,791,166.5
1670756336639,792,166.5
1670756336655,792.5,166.5
1670756336673,794.5,166.5
1670756336691,795,166.5
1670756336705,795.5,166.5
1670756336725,796,166.5
1670756337695,800.5,215.5
1670756337946,800.5,217
1670756337952,800.5,218
1670756337965,800.5,219.5
1670756337981,800.5,225
1670756337998,800.5,227.5
1670756338015,800.5,229.5
1670756338031,800.5,233
1670756338048,800.5,235
1670756338065,800.5,238
1670756338081,800.5,240
1670756338098,800.5,241
1670756338115,800.5,243.5
1670756338132,800.5,244.5
1670756338148,801,245.5
1670756338165,801,246.5
1670756338182,801,247
1670756338199,801.5,248.5
1670756338215,801.5,249
1670756338232,801.5,250
1670756338248,801.5,250.5
1670756338265,801.5,251
1670756338282,801.5,252.5
1670756338300,801.5,253
1670756338315,801.5,253.5
1670756338332,801.5,254
1670756338348,802,254
1670756338365,802,255
1670756338382,802,256
1670756338398,802,256.5
1670756338415,802,257
1670756338432,803,257.5
1670756338449,803,258
1670756338475,803,258.5
1670756338515,803,259
1670756338565,803,260
1670756338582,803,260.5
1670756338599,803,261
1670756338616,803,261.5
1670756338632,803,262
1670756338649,803,262.5
1670756338699,803,263
1670756338716,803,263.5
1670756338733,803,264.5
1670756338811,803,264
1670756338824,803,263.5
1670756338833,803,263
1670756340351,418.5,167.5
1670756340545,417.5,167.5
1670756340559,415.5,167.5
1670756340576,409,166.5
1670756340592,406,166
1670756340610,402,166
1670756340626,399.5,166
1670756340642,398,166
1670756340659,395,165.5
1670756340676,392.5,165
1670756340692,389,165
1670756340709,388,165
1670756340726,385.5,164
1670756340742,384,164
1670756340759,383,163.5
1670756340776,380.5,163.5
1670756340793,379.5,163.5
1670756340809,377.5,163.5
1670756340826,376,163.5
1670756340843,374,163.5
1670756340859,372.5,163.5
1670756340876,370.5,163.5
1670756340893,369.5,163.5
1670756340910,367.5,163.5
1670756340926,366.5,163
1670756340943,365,163
1670756340959,364.5,163
1670756340976,363,163
1670756340993,361.5,163
1670756341012,361,162.5
1670756341026,360,162.5
1670756341043,358.5,162
1670756341060,358.5,161.5
1670756341076,357.5,161.5
1670756342024,295,174
1670756342247,294,174
1670756342263,291.5,174
1670756342279,289,174
1670756342296,285,174
1670756342313,281.5,174
1670756342329,277.5,173.5
1670756342346,275,172.5
1670756342363,272.5,172
1670756342379,267.5,172
1670756342396,266,172
1670756342413,263,172
1670756342429,261.5,172
1670756342447,260.5,172
1670756342463,258,172
1670756342480,256.5,172
1670756342496,255,171.5
1670756342513,253,171.5
1670756342530,251.5,171.5
1670756342546,250,171
1670756342563,249.5,171
1670756342580,248.5,171
1670756342596,246.5,170
1670756342613,246,170
1670756342630,244.5,170
1670756342646,244,170
1670756342663,243,170
1670756342680,242.5,170
1670756343976,214.5,210
1670756344243,214.5,211.5
1670756344286,214.5,214
1670756344303,214.5,216
1670756344320,214.5,217
1670756344336,214.5,219
1670756344353,214.5,221
1670756344370,214.5,221.5
1670756344386,214.5,223.5
1670756344403,214.5,224.5
1670756344419,214.5,225
1670756344436,214.5,227
1670756344453,214.5,228
1670756344469,214.5,229
1670756344486,214.5,230
1670756344503,214.5,231.5
1670756344520,214.5,232
1670756344537,214.5,232.5
1670756344553,214.5,233.5
1670756344574,214.5,234
1670756344588,214.5,235
